帳號,帳號_出現次數,時間_是否凌晨,內容_文字長度,內容_是否含詐騙詞,是否主文,來源_PTT-Gossiping-回文,來源_PTT-Insurance-回文,來源_PTT-Lifeismoney-回文,來源_PTT-Stock-回文,來源_PTT-WomenTalk-回文,內容_tfidf_00,內容_tfidf_01,內容_tfidf_02,內容_tfidf_03,內容_tfidf_04,內容_tfidf_05,內容_tfidf_06,內容_tfidf_07,內容_tfidf_08,內容_tfidf_09,內容_tfidf_10,內容_tfidf_101,內容_tfidf_106,內容_tfidf_11,內容_tfidf_111,內容_tfidf_114,內容_tfidf_116,內容_tfidf_118,內容_tfidf_12,內容_tfidf_125,內容_tfidf_13,內容_tfidf_136,內容_tfidf_137,內容_tfidf_138,內容_tfidf_139,內容_tfidf_14,內容_tfidf_140,內容_tfidf_15,內容_tfidf_16,內容_tfidf_17,內容_tfidf_18,內容_tfidf_180,內容_tfidf_19,內容_tfidf_20,內容_tfidf_200,內容_tfidf_21,內容_tfidf_215,內容_tfidf_216,內容_tfidf_217,內容_tfidf_218,內容_tfidf_22,內容_tfidf_220,內容_tfidf_223,內容_tfidf_227,內容_tfidf_228,內容_tfidf_23,內容_tfidf_231,內容_tfidf_24,內容_tfidf_240,內容_tfidf_242,內容_tfidf_25,內容_tfidf_26,內容_tfidf_27,內容_tfidf_28,內容_tfidf_29,內容_tfidf_30,內容_tfidf_31,內容_tfidf_32,內容_tfidf_33,內容_tfidf_34,內容_tfidf_35,內容_tfidf_36,內容_tfidf_37,內容_tfidf_38,內容_tfidf_39,內容_tfidf_40,內容_tfidf_41,內容_tfidf_42,內容_tfidf_43,內容_tfidf_44,內容_tfidf_45,內容_tfidf_46,內容_tfidf_47,內容_tfidf_48,內容_tfidf_49,內容_tfidf_50,內容_tfidf_51,內容_tfidf_52,內容_tfidf_53,內容_tfidf_54,內容_tfidf_55,內容_tfidf_56,內容_tfidf_57,內容_tfidf_58,內容_tfidf_59,內容_tfidf_61,內容_tfidf_64,內容_tfidf_71,內容_tfidf_72,內容_tfidf_73,內容_tfidf_77,內容_tfidf_78,內容_tfidf_79,內容_tfidf_com,內容_tfidf_https,內容_tfidf_imgur,內容_tfidf_wrote,內容_tfidf_恕刪,內容_tfidf_笑死,內容_tfidf_謝謝分享,異常_IF分數,異常_OCSVM分數
franchy,1,0,91,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868505412373653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41913222483939994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045460026682092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48082049469071986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993865610522111,0.0,0.0,0.3738416912065949,0.0,0.0,0.0,0.0,0.43441731804143763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 dt978,1,0,121,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31307691652449526,0.0,0.0,0.0,0.0,0.0,0.4266357059186058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995507689376165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080215552196329,0.0,0.0,0.0,0.47625153856884367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48676178782921253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
推 jimmy900706,1,0,121,0,0,False,False,False,False,True,0.47970593108045795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3741740721576197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048189406400859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4876472163436237,0.0,0.0,0.0,0.0,0.0,0.4777005349615687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
噓 lily08320,1,0,111,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.2857055362562339,0.0,0.0,0.0,0.0,0.3221423583261195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5287247951059871,0.0,0.0,0.0,0.348525827780884,0.0,0.0,0.487148891794287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198362099176339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 FeverPitch,1,0,113,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40054377193326346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43334831967112786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220138698566786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615853424347822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
prionailurus,1,0,91,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239495956134711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898818252908855,0.0,0.3580726259242889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221915153704344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319913181928717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024851260238378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
bread10x,1,0,101,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35257504408797385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3881852222375856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37962695702281357,0.0,0.0,0.0,0.0,0.0,0.4088215684082245,0.0,0.0,0.0,0.4594980026550447,0.0,0.0,0.0,0.0,0.0,0.4501254889301232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 LIN1234589,1,0,121,0,0,False,False,False,False,True,0.41126259421211253,0.2673785394027407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5983417817476433,0.44216794443742036,0.0,0.0,0.0,0.0,0.0,0.0,0.29975634970084647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405767860701107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 ramonnoki,1,0,123,0,0,False,False,False,False,True,0.6184385171134835,0.40207203315679024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44987996652110035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034678703021813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
bravo233295,1,0,109,0,0,False,False,False,False,True,0.3369929302030177,0.21909281012865534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24514380000972885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47195642810400207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46016268849229724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39808044905653933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43055546568322683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
fever105,1,0,103,0,0,False,False,False,False,True,0.0,0.617165437305393,0.0,0.0,0.3283474815868657,0.0,0.0,0.0,0.0,0.0,0.3452744077883417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6261631877215521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 aasd,1,0,95,0,0,False,False,False,False,True,0.0,0.2837762477546431,0.0,0.0,0.0,0.0,0.0,0.3316536996183997,0.0,0.0,0.317518350721893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089808283606102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42299935163814123,0.0,0.0,0.0,0.0,0.0,0.0,0.5202586150844905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
噓 Acce0912,1,0,91,0,0,False,False,False,False,True,0.0,0.2799865061474329,0.0,0.0,0.0,0.0,0.0,0.0,0.34006528535502833,0.0,0.3132779940524937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302927883801696,0.38950281320890845,0.35059441676816866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49803542666717493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 yocatsdiary,1,0,107,0,0,False,False,False,False,True,0.0,0.20841093627870436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995754290560106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27637926026108073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334335894936567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31065916058067083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4278861209980511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
yocatsdiary,1,0,103,0,0,False,False,False,False,True,0.0,0.20841093627870436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995754290560106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27637926026108073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334335894936567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31065916058067083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4278861209980511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Truthing,1,0,111,0,0,False,False,False,False,True,0.0,0.0,0.2857498720489706,0.0,0.0,0.0,0.0,0.31251498177998716,0.0,0.0,0.2991953405158362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31080173113501364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4851401177759914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3985893563745615,0.0,0.0,0.0,0.0,0.0,0.0,0.49023608601708685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 InGodwetrust,1,0,121,0,0,False,False,False,False,True,0.0,0.0,0.0,0.3499400348578874,0.0,0.0,0.0,0.0,0.0,0.0,0.38511294066993573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858665827433947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430986055156579,0.0,0.0,0.0,0.6281623958139491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
InGodwetrust,1,0,91,0,0,False,False,False,False,True,0.0,0.0,0.0,0.3499400348578874,0.0,0.0,0.0,0.0,0.0,0.0,0.38511294066993573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3858665827433947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430986055156579,0.0,0.0,0.0,0.6281623958139491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
噓 Ohtani0705,1,0,97,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534396276248951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237113039092967,0.0,0.0,0.0,0.0,0.0,0.0,0.4992371569468716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046680876005321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Ohtani0705,1,0,103,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41807888068586296,0.0,0.0,0.0,0.0,0.5640358924610315,0.0,0.0,0.0,0.39066887162073993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050310843361521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363498768284488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 greenwalker,1,0,97,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35457475855063264,0.0,0.36399069197075495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3401268025770323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571576064801328,0.39380154129007083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37989791148403107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Ferrari360,1,0,91,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31547826228597203,0.0,0.4348494064524891,0.0,0.0,0.0,0.0,0.0,0.0,0.589589871394334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34870896993974226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4921029339129346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
kosong,1,0,109,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493352973278472,0.0,0.0,0.0,0.0,0.0,0.33977382225038205,0.0,0.0,0.23298842338673895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27559887667315536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387772782452206,0.0,0.0,0.0,0.0,0.0,0.0,0.37275019549949395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3810094401937746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
peipeiishere,1,0,91,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385474147682802,0.33441486116931984,0.0,0.46095126439028977,0.0,0.32195374650051584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283721902029984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233730335189037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 wow01229,1,0,115,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36877547952743267,0.36427394039687233,0.0,0.0,0.0,0.35070020349334347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322595747282071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5701037225162836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
chang1248w,1,0,109,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32572127118437416,0.32174528273261693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30065107892616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3900697090355407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4916591889424826,0.0,0.0,0.0,0.0,0.0,0.0,0.5532733676034176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
推 httpthebest,1,0,109,0,0,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306982640343056,0.3266615228229148,0.0,0.0,0.0,0.0,0.44070349417277466,0.0,0.0,0.0,0.3052450014068744,0.0,0.0,0.0,0.0,0.0,0.0,0.3596544280707546,0.0,0.0,0.0,0.0,0.33665646960897594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038332470681689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
